id,company_id,code,name,un_ece_code,un_ece_code_5305,table_code,description,value
pe_cpe_error_2857,,2857,El valor ingresado como Tipo de comprobante no corresponde con el del comprobante,,,PE.CPE.ERROR,,
pe_cpe_error_2858,,2858,El XML no contiene el tag o no existe información del Hash del comprobante,,,PE.CPE.ERROR,,
pe_cpe_error_2859,,2859,El valor ingresado como Hash del comprobante es incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_2860,,2860,El valor ingresado como Hash del comprobante no corresponde con el del comprobante,,,PE.CPE.ERROR,,
pe_cpe_error_2861,,2861,El XML no contiene el tag o no existe información del Número de documento de identificación del emisor,,,PE.CPE.ERROR,,
pe_cpe_error_2862,,2862,El valor ingresado como Número de documento de identificación del emisor es incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_2863,,2863,El valor ingresado como Número de documento de identificación del emisor no corresponde con el del comprobante,,,PE.CPE.ERROR,,
pe_cpe_error_2864,,2864,El XML no contiene el atributo o no existe información del Tipo de documento de identidad del emisor,,,PE.CPE.ERROR,,
pe_cpe_error_2865,,2865,El valor ingresado como Tipo de documento de identidad del emisor es incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_2866,,2866,El valor ingresado como Tipo de documento de identidad del emisor no corresponde con el del comprobante,,,PE.CPE.ERROR,,
pe_cpe_error_2867,,2867,El XML no contiene el tag o no existe información del Número de documento de identificación del receptor,,,PE.CPE.ERROR,,
pe_cpe_error_2868,,2868,El valor ingresado como Número de documento de identificación del receptor es incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_2869,,2869,El valor ingresado como Número de documento de identificación del receptor no corresponde con el del comprobante,,,PE.CPE.ERROR,,
pe_cpe_error_2870,,2870,El XML no contiene el atributo o no existe información del Tipo de documento de identidad del receptor,,,PE.CPE.ERROR,,
pe_cpe_error_2871,,2871,El valor ingresado como Tipo de documento de identidad del receptor es incorrecto,,,PE.CPE.ERROR,,
pe_cpe_error_2872,,2872,El valor ingresado como Tipo de documento de identidad del receptor no corresponde con el del comprobante,,,PE.CPE.ERROR,,
pe_cpe_error_2873,,2873,El PSE informado no se encuentra vinculado con el  emisor del comprobante en la fecha de comprobación,,,PE.CPE.ERROR,,
pe_cpe_error_2874,,2874,El Número de documento de identificación del OSE informado no se encuentra vinculado al emisor del comprobante en la fecha de comprobación,,,PE.CPE.ERROR,,
pe_cpe_error_2875,,2875,ID - El dato ingresado no cumple con el formato R#-fecha-correlativo,,,PE.CPE.ERROR,,
pe_cpe_error_2876,,2876,La fecha de recepción del comprobante por OSE debe ser mayor a la fecha de emisión del comprobante enviado,,,PE.CPE.ERROR,,
pe_cpe_error_2880,,2880,Es obligatorio ingresar el peso bruto total de la guía,,,PE.CPE.ERROR,,
pe_cpe_error_2881,,2881,Es obligatorio indicar la unidad de medida del Peso Total de la guía,,,PE.CPE.ERROR,,
pe_cpe_error_2883,,2883,Es obligatorio indicar la unidad de medida del ítem,,,PE.CPE.ERROR,,
pe_cpe_error_2891,,2891,El código ingresado como tasa de percepción no existe en el catálogo,,,PE.CPE.ERROR,,
pe_cpe_error_2892,,2892,El valor del tag no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2893,,2893,Debe consignar um importe igual o mayor a cero (0),,,PE.CPE.ERROR,,
pe_cpe_error_2894,,2894,El valor del tag no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2895,,2895,Debe consignar um importe igual o mayor a cero (0),,,PE.CPE.ERROR,,
pe_cpe_error_2896,,2896,El código ingresado como estado del ítem no existe en el catálogo,,,PE.CPE.ERROR,,
pe_cpe_error_2897,,2897,Debe consignar um importe igual o mayor a cero (0),,,PE.CPE.ERROR,,
pe_cpe_error_2900,,2900,El Número de comprobante de fin de rango debe ser igual o mayor al de inicio,,,PE.CPE.ERROR,,
pe_cpe_error_2901,,2901,El nombre comercial del emisor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2902,,2902,La urbanización del domicilio fiscal del emisor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2903,,2903,La provincia del domicilio fiscal del emisor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2904,,2904,El departamento del domicilio fiscal del emisor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2905,,2905,El distrito del domicilio fiscal del emisor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2906,,2906,El nombre comercial del proveedor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2907,,2907,La urbanización del domicilio fiscal del proveedor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2908,,2908,La provincia del domicilio fiscal del proveedor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2909,,2909,El departamento del domicilio fiscal del proveedor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2910,,2910,El distrito del domicilio fiscal del proveedor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2911,,2911,El nombre comercial del cliente no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2912,,2912,La urbanización del domicilio fiscal del cliente no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2913,,2913,La provincia del domicilio fiscal del cliente no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2914,,2914,El departamento del domicilio fiscal del cliente no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2915,,2915,El distrito del domicilio fiscal del cliente no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2916,,2916,La dirección completa y detallada del domicilio fiscal del emisor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2917,,2917,Debe corresponder a algún valor válido establecido en el catálogo 13,,,PE.CPE.ERROR,,
pe_cpe_error_2918,,2918,La dirección completa y detallada del domicilio fiscal del proveedor no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2919,,2919,La dirección completa y detallada del domicilio fiscal del cliente no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2920,,2920,Dato no cumple con formato de acuerdo al número de comprobante.,,,PE.CPE.ERROR,,
pe_cpe_error_2921,,2921,Es obligatorio informar el detalle el tipo de servicio público,,,PE.CPE.ERROR,,
pe_cpe_error_2922,,2922,El valor del Tag no se encuentra en el catálogo,,,PE.CPE.ERROR,,
pe_cpe_error_2923,,2923,Es obligatorio informar el código de servicios de telecomunicaciones para el tipo servicio público informado,,,PE.CPE.ERROR,,
pe_cpe_error_2924,,2924,Sólo enviar información para el tipos de servicios públicos 5,,,PE.CPE.ERROR,,
pe_cpe_error_2925,,2925,El valor del Tag no se encuentra en el catálogo,,,PE.CPE.ERROR,,
pe_cpe_error_2926,,2926,Es obligatorio informar el número del suministro para el tipo servicio público informado,,,PE.CPE.ERROR,,
pe_cpe_error_2927,,2927,Comprobante de Servicio Publico no se encuenta registrado en sunat,,,PE.CPE.ERROR,,
pe_cpe_error_2928,,2928,El valor del Tag no cumple con el tipo y longitud esperada,,,PE.CPE.ERROR,,
pe_cpe_error_2929,,2929,Debe remitir información del número de teléfono para el código de servicios de telecomunicaciones informado,,,PE.CPE.ERROR,,
pe_cpe_error_2930,,2930,El tipo de documento modificado por la Nota de debito debe ser Servicio Publico electronico,,,PE.CPE.ERROR,,
pe_cpe_error_2931,,2931,El valor del Tag no cumple con el tipo y longitud esperada,,,PE.CPE.ERROR,,
pe_cpe_error_2932,,2932,Es obligatorio informar el código de tarifa contratada para el tipo servicio público informado,,,PE.CPE.ERROR,,
pe_cpe_error_2933,,2933,Sólo enviar información para el tipos de servicios públicos 1 o 2,,,PE.CPE.ERROR,,
pe_cpe_error_2934,,2934,El valor del Tag no se encuentra en el catálogo,,,PE.CPE.ERROR,,
pe_cpe_error_2935,,2935,Es obligatorio informar el detalle de la potencia contratada,,,PE.CPE.ERROR,,
pe_cpe_error_2936,,2936,Sólo enviar información para el tipo de servicios público 1,,,PE.CPE.ERROR,,
pe_cpe_error_2937,,2937,Es obligatorio informar el detalle de la potencia contratada,,,PE.CPE.ERROR,,
pe_cpe_error_2938,,2938,Sólo enviar información para el tipo de servicios público 1,,,PE.CPE.ERROR,,
pe_cpe_error_2939,,2939,El valor del Tag no cumple con el tipo y longitud esperada,,,PE.CPE.ERROR,,
pe_cpe_error_2940,,2940,Es obligatorio informar el tipo de medidor ,,,PE.CPE.ERROR,,
pe_cpe_error_2941,,2941,Sólo enviar información para el tipo de servicios público 1,,,PE.CPE.ERROR,,
pe_cpe_error_2942,,2942,El valor del Tag no se encuentra en el catálogo,,,PE.CPE.ERROR,,
pe_cpe_error_2943,,2943,Es obligatorio informar el número del medidor,,,PE.CPE.ERROR,,
pe_cpe_error_2944,,2944,Sólo enviar información para el tipos de servicios públicos 1 o 2,,,PE.CPE.ERROR,,
pe_cpe_error_2945,,2945,El valor del Tag no cumple con el tipo y longitud esperada,,,PE.CPE.ERROR,,
pe_cpe_error_2946,,2946,Sólo enviar información para el tipos de servicios públicos 1 o 2,,,PE.CPE.ERROR,,
pe_cpe_error_2947,,2947,No existe el detalle del número del medidor,,,PE.CPE.ERROR,,
pe_cpe_error_2948,,2948,Sólo enviar información para el tipos de servicios públicos 1 o 2,,,PE.CPE.ERROR,,
pe_cpe_error_2949,,2949,El valor del atributo no existe,,,PE.CPE.ERROR,,
pe_cpe_error_2950,,2950,No existe el detalle del número del medidor,,,PE.CPE.ERROR,,
pe_cpe_error_2951,,2951,Sólo enviar información para el tipos de servicios públicos 1 o 2,,,PE.CPE.ERROR,,
pe_cpe_error_2952,,2952,El valor del Tag no cumple con el tipo y longitud esperada,,,PE.CPE.ERROR,,
pe_cpe_error_2953,,2953,El valor del atributo no existe,,,PE.CPE.ERROR,,
pe_cpe_error_2954,,2954,El valor ingresado como codigo de motivo de cargo/descuento por linea no es valido (catalogo 53),,,PE.CPE.ERROR,,
pe_cpe_error_2955,,2955,El formato ingresado en el tag cac:InvoiceLine/cac:Allowancecharge/cbc:Amount no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_2956,,2956,El Monto total de impuestos es obligatorio,,,PE.CPE.ERROR,,
pe_cpe_error_2957,,2957,El valor del tag categoria de impuestos no corresponde al valor esperado.,,,PE.CPE.ERROR,,
pe_cpe_error_2958,,2958,El valor del atributo del tag cac:TaxTotal/cac:TaxSubtotal/cac:TaxCategory/cbc:ID no corresponde al esperado.,,,PE.CPE.ERROR,,
pe_cpe_error_2959,,2959,El valor del atributo del tag cac:TaxTotal/cac:TaxSubtotal/cac:TaxCategory/cbc:ID/ no corresponde al esperado.,,,PE.CPE.ERROR,,
pe_cpe_error_2960,,2960,El valor del tag no corresponde al esperado.,,,PE.CPE.ERROR,,
pe_cpe_error_2961,,2961,El valor del tag codigo de tributo internacional no corresponde al esperado.,,,PE.CPE.ERROR,,
pe_cpe_error_2962,,2962,El valor del atributo del tag cac:TaxTotal/cac:TaxSubtotal/cac:TaxCategory/cac:TaxScheme/cbc:ID no corresponde al esperado.,,,PE.CPE.ERROR,,
pe_cpe_error_2963,,2963,El valor del atributo del tag cac:TaxTotal/cac:TaxSubtotal/cac:TaxCategory/cbc:ID/ no corresponde al esperado.,,,PE.CPE.ERROR,,
pe_cpe_error_2964,,2964,El valor del tag nombre del tributo no corresponde al esperado.,,,PE.CPE.ERROR,,
pe_cpe_error_2965,,2965,La sumatoria de otros tributos no corresponde al total,,,PE.CPE.ERROR,,
pe_cpe_error_2966,,2966,Sólo se puede indicar el códigos 55 del catálogo 53,,,PE.CPE.ERROR,,
pe_cpe_error_2967,,2967,Los importes de otros cargos a nivel de línea no corresponden a la suma total.,,,PE.CPE.ERROR,,
pe_cpe_error_2968,,2968,Debe contener un importe mayor a 0.00 si envía el tag cac:AllowanceCharge/cbc:Amount,,,PE.CPE.ERROR,,
pe_cpe_error_2969,,2969,Los importes de otros cargos a nivel de línea no corresponden a la suma total.,,,PE.CPE.ERROR,,
pe_cpe_error_2970,,2970,El dato ingresado en sac:SUNATTotalPaidBeforeRounding debe ser numérico mayor a cero,,,PE.CPE.ERROR,,
pe_cpe_error_2971,,2971,Si existe tag sac:SUNATTotalPaidBeforeRounding debe existir tag cbc:PayableRoundingAmount,,,PE.CPE.ERROR,,
pe_cpe_error_2972,,2972,Importe total pagado antes de redondeo debe ser igual a la suma de los importes pagados por cada documento relacionado,,,PE.CPE.ERROR,,
pe_cpe_error_2973,,2973,El valor de la moneda del Importe total pagado antes de redondeo debe ser PEN,,,PE.CPE.ERROR,,
pe_cpe_error_2974,,2974,El dato ingresado en cbc:PayableRoundingAmount debe ser numérico valido,,,PE.CPE.ERROR,,
pe_cpe_error_2975,,2975,Si existe tag cbc:PayableRoundingAmount debe existir tag sac:SUNATTotalPaidBeforeRounding,,,PE.CPE.ERROR,,
pe_cpe_error_2976,,2976,El valor para el ajuste por redondeo no es válido,,,PE.CPE.ERROR,,
pe_cpe_error_2977,,2977,El valor de la moneda del Ajuste por redondeo debe ser PEN,,,PE.CPE.ERROR,,
pe_cpe_error_2978,,2978,Importe total pagado debe ser igual a la suma del Importe total pagado antes de redondeo mas el Ajuste por redondeo,,,PE.CPE.ERROR,,
pe_cpe_error_2979,,2979,El dato ingresado en sac:SUNATTotalCashedBeforeRounding debe ser numérico mayor a cero,,,PE.CPE.ERROR,,
pe_cpe_error_2980,,2980,Si existe tag sac:SUNATTotalCashedBeforeRounding debe existir tag cbc:PayableRoundingAmount,,,PE.CPE.ERROR,,
pe_cpe_error_2981,,2981,Importe total cobrado antes de redondeo debe ser igual a la suma de los importes cobrados por cada documento relacionado,,,PE.CPE.ERROR,,
pe_cpe_error_2982,,2982,El valor de la moneda del Importe total cobrado antes de redondeo debe ser PEN,,,PE.CPE.ERROR,,
pe_cpe_error_2983,,2983,Si existe tag cbc:PayableRoundingAmount debe existir tag sac:SUNATTotalCashedBeforeRounding,,,PE.CPE.ERROR,,
pe_cpe_error_2984,,2984,Importe total cobrado debe ser igual a la suma del Importe total cobrado antes de redondeo mas el Ajuste por redondeo,,,PE.CPE.ERROR,,
pe_cpe_error_2985,,2985,Solo se acepta comprobantes con fecha de emisión hasta el 28/02/2014 si la tasa del comprobante de retencion 6%,,,PE.CPE.ERROR,,
pe_cpe_error_2986,,2986,Solo se acepta informacion de percepcion para nuevas boletas.,,,PE.CPE.ERROR,,
pe_cpe_error_2987,,2987,El comprobante ya fue informado y se encuentra anulado o rechazado.,,,PE.CPE.ERROR,,
pe_cpe_error_2988,,2988,"El comprobante (fisico) a la que hace referencia la nota, no se encuentra autorizado.",,,PE.CPE.ERROR,,
pe_cpe_error_2989,,2989,"El comprobante (electronico) a la que hace referencia la nota, no se encuentra informado.",,,PE.CPE.ERROR,,
pe_cpe_error_2990,,2990,"El comprobante (electronico) a la que hace referencia la nota, se encuentra anulado o rechazada.",,,PE.CPE.ERROR,,
pe_cpe_error_2991,,2991,El tipo de documento modificado por la Nota de credito debe ser comprobante de servicio publico,,,PE.CPE.ERROR,,
pe_cpe_error_2992,,2992,El XML no contiene el tag de la tasa del tributo de la línea,,,PE.CPE.ERROR,,
pe_cpe_error_2993,,2993,El factor de afectación de IGV por linea debe ser diferente a 0.00.,,,PE.CPE.ERROR,,
pe_cpe_error_2994,,2994,La categoría de impuesto de la línea no corresponde al valor esperado (catalogo 5),,,PE.CPE.ERROR,,
pe_cpe_error_2995,,2995,El XML no contiene el tag o no existe información del código internacional de tributo de la línea,,,PE.CPE.ERROR,,
pe_cpe_error_2996,,2996,El XML no contiene el tag o no existe información del nombre de tributo de la línea,,,PE.CPE.ERROR,,
pe_cpe_error_2997,,2997,El XML no contiene el tag o no existe información del código de tributo de la línea,,,PE.CPE.ERROR,,
pe_cpe_error_2998,,2998,El código de tributo de la línea no corresponde al valor esperado,,,PE.CPE.ERROR,,
pe_cpe_error_2999,,2999,El dato ingresado en el total valor de venta globales no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_3000,,3000,El monto total del impuestos sobre el valor de venta de operaciones gratuitas/inafectas/exoneradas debe ser igual a 0.00 ,,,PE.CPE.ERROR,,
pe_cpe_error_3001,,3001,El Código producto de SUNAT no puede ser vacio si es de Exportacion,,,PE.CPE.ERROR,,
pe_cpe_error_3002,,3002,El Código producto de SUNAT  no es válido,,,PE.CPE.ERROR,,
pe_cpe_error_3003,,3003,El XML no contiene el tag o no existe información de total valor de venta globales,,,PE.CPE.ERROR,,
pe_cpe_error_3004,,3004,El XML no contiene el tag o no existe información de la categoría de impuesto globales,,,PE.CPE.ERROR,,
pe_cpe_error_3005,,3005,El XML no contiene el tag o no existe información del código de tributo en operaciones inafectas/exoneradas,,,PE.CPE.ERROR,,
pe_cpe_error_3006,,3006,El dato ingresado en descripcion de leyenda no cumple con el formato establecido.,,,PE.CPE.ERROR,,
pe_cpe_error_3007,,3007,El dato ingresado como codigo de tributo global no corresponde al valor esperado.,,,PE.CPE.ERROR,,
pe_cpe_error_3008,,3008,La sumatoria del total valor de venta - Otros tributos de pago de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_3009,,3009,La sumatoria del total del importe del tributo Otros tributos de línea no corresponden al total,,,PE.CPE.ERROR,,
pe_cpe_error_3010,,3010,El XML no contiene el tag o no existe información de total valor de venta en operaciones gravadas,,,PE.CPE.ERROR,,
pe_cpe_error_3011,,3011,El dato ingresado en el total valor de venta en operaciones gravadas  no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_3012,,3012,El dato ingresado en el importe del tributo en operaciones gravadas  no cumple con el formato establecido,,,PE.CPE.ERROR,,
pe_cpe_error_3013,,3013,El XML no contiene el tag o no existe información de la categoría de impuesto en operaciones gravadas,,,PE.CPE.ERROR,,
pe_cpe_error_3014,,3014,El codigo de leyenda no debe repetirse en el comprobante.,,,PE.CPE.ERROR,,
